user_id,session_date,session_duration_min,videos_watched,likes,comments,is_retained_7d
user_413,2025-05-27,15.49,12,4,3,0
user_413,2025-06-02,22.98,9,2,0,0
user_413,2025-06-02,0.93,6,1,0,0
user_413,2025-06-05,0.48,10,4,1,0
user_413,2025-06-08,6.37,2,1,1,0
user_413,2025-06-09,0.7,7,4,0,0
user_413,2025-06-10,35.49,7,2,1,0
user_413,2025-06-20,0.01,13,7,2,0
user_413,2025-06-22,12.61,5,2,0,0
user_413,2025-07-08,23.81,5,2,0,1
user_413,2025-07-13,17.15,6,1,0,1
user_413,2025-07-14,21.89,5,0,1,1
user_414,2025-04-27,1.31,5,2,0,0
user_414,2025-04-28,33.62,8,3,1,0
user_414,2025-04-29,11.04,5,2,0,0
user_414,2025-04-30,2.22,9,1,2,0
user_414,2025-05-04,7.87,8,2,0,0
user_414,2025-05-07,41.64,10,5,2,0
user_414,2025-05-08,14.09,3,2,1,0
user_414,2025-05-19,0.95,3,1,0,0
user_414,2025-05-22,3.91,6,2,0,0
user_414,2025-06-07,8.65,7,1,1,0
user_414,2025-06-20,6.48,11,4,0,0
user_414,2025-06-25,2.03,6,3,0,0
user_414,2025-07-15,18.36,11,3,1,1
user_415,2025-04-21,0.39,6,2,0,0
user_415,2025-04-28,7.34,11,1,2,0
user_415,2025-05-04,10.99,12,6,0,0
user_415,2025-05-13,3.87,9,3,1,0
user_415,2025-05-14,8.8,7,6,1,0
user_415,2025-05-16,5.12,11,3,0,0
user_415,2025-05-17,20.79,2,0,0,0
user_415,2025-05-27,0.43,5,3,0,0
user_415,2025-06-06,15.06,7,3,1,0
user_415,2025-06-11,21.17,8,3,1,0
user_415,2025-07-03,1.94,5,4,0,0
user_415,2025-07-14,4.79,8,2,1,1
user_416,2025-04-24,10.65,8,3,0,0
user_416,2025-04-25,7.72,5,1,1,0
user_416,2025-04-27,24.12,9,2,2,0
user_416,2025-04-27,3.11,6,3,0,0
user_416,2025-04-30,3.54,11,7,0,0
user_416,2025-05-04,13.14,7,0,1,0
user_416,2025-05-24,8.51,9,5,3,0
user_416,2025-05-27,13.94,4,3,0,0
user_416,2025-05-30,3.47,12,3,2,0
user_416,2025-06-01,13.47,3,0,1,0
user_416,2025-06-10,10.99,8,2,0,0
user_416,2025-06-16,0.54,5,2,1,0
user_416,2025-06-18,1.24,4,1,2,0
user_416,2025-07-02,19.5,3,0,0,0
user_416,2025-07-10,21.49,6,2,0,1
user_416,2025-07-15,3.39,3,0,0,1
user_416,2025-07-16,1.89,6,1,1,1
user_417,2025-04-23,0.08,8,2,1,0
user_417,2025-04-29,3.43,7,1,2,0
user_417,2025-05-18,11.96,7,2,2,0
user_417,2025-06-10,7.97,9,3,0,0
user_417,2025-06-22,7.39,8,0,2,0
user_417,2025-07-02,14.09,8,2,0,0
user_417,2025-07-14,17.79,10,4,2,1
user_417,2025-07-16,0.2,13,5,2,1
user_418,2025-04-27,12.95,2,0,0,0
user_418,2025-04-30,6.49,3,0,0,0
user_418,2025-05-10,2.18,8,2,1,0
user_418,2025-05-12,7.55,9,3,1,0
user_418,2025-05-13,3.26,3,1,0,0
user_418,2025-05-13,5.53,4,1,0,0
user_418,2025-05-24,53.28,6,4,1,0
user_418,2025-05-24,6.04,5,0,0,0
user_418,2025-05-30,2.47,6,4,1,0
user_418,2025-05-31,44.44,5,1,0,0
user_418,2025-06-01,5.67,10,5,1,0
user_418,2025-06-09,0.35,7,3,1,0
user_418,2025-06-11,33.23,7,1,1,0
user_418,2025-06-13,11.94,4,1,0,0
user_418,2025-06-14,9.0,7,2,0,0
user_418,2025-06-21,4.6,8,3,0,1
user_418,2025-06-26,2.72,8,4,0,1
user_418,2025-06-28,11.56,11,4,2,1
user_419,2025-04-22,10.39,7,2,2,0
user_419,2025-04-24,2.15,8,2,1,0
user_419,2025-04-26,4.32,9,5,0,0
user_419,2025-05-22,4.82,8,1,1,0
user_419,2025-06-18,2.96,8,2,1,0
user_419,2025-07-14,19.4,8,1,1,1
user_420,2025-04-24,11.67,7,3,0,0
user_420,2025-04-26,4.05,9,5,1,0
user_420,2025-05-01,6.1,10,2,2,0
user_420,2025-05-06,13.26,6,4,0,0
user_420,2025-05-11,10.88,10,3,0,0
user_420,2025-06-01,13.02,4,2,1,0
user_420,2025-06-12,1.54,8,3,1,0
user_420,2025-06-16,6.99,7,2,1,0
user_420,2025-06-18,0.16,6,1,1,0
user_420,2025-06-24,1.1,6,1,0,1
user_420,2025-06-26,41.08,8,5,2,1
user_420,2025-06-28,4.52,13,6,1,1
user_421,2025-04-20,10.38,17,2,1,0
user_421,2025-04-20,25.23,7,1,0,0
user_421,2025-05-15,5.23,6,3,0,0
user_421,2025-05-16,4.25,8,3,2,0
user_421,2025-05-18,8.81,11,2,0,0
user_421,2025-05-21,0.43,6,0,1,0
user_421,2025-05-22,8.5,5,2,1,0
user_421,2025-05-26,21.84,8,1,0,0
user_421,2025-05-29,4.71,8,2,1,0
user_421,2025-06-01,7.97,6,1,0,0
user_421,2025-06-06,18.65,7,1,0,0
user_421,2025-06-07,18.41,3,0,0,0
user_421,2025-06-20,1.64,12,3,1,0
user_421,2025-07-04,8.83,7,3,1,0
user_421,2025-07-04,2.97,5,0,0,0
user_421,2025-07-09,38.96,7,2,0,1
user_421,2025-07-12,18.41,12,3,2,1
user_422,2025-04-27,8.73,7,3,0,0
user_422,2025-04-30,6.31,9,3,0,0
user_422,2025-05-23,7.97,8,4,1,0
user_422,2025-05-30,13.03,14,7,2,0
user_422,2025-05-31,0.41,5,1,0,0
user_422,2025-06-01,0.02,6,1,1,0
user_422,2025-06-02,68.04,10,3,1,0
user_422,2025-06-08,1.86,15,4,2,0
user_422,2025-06-12,16.31,5,3,0,0
user_422,2025-06-16,1.83,7,3,0,0
user_422,2025-06-17,6.59,6,4,1,0
user_422,2025-06-18,0.65,7,0,0,0
user_422,2025-06-21,5.57,10,4,2,0
user_422,2025-07-03,2.39,9,1,2,0
user_422,2025-07-14,1.29,7,1,0,1
user_423,2025-04-20,8.45,6,1,1,0
user_423,2025-04-20,21.36,6,1,1,0
user_423,2025-04-22,1.77,4,0,0,0
user_423,2025-04-26,12.66,9,2,3,0
user_423,2025-05-10,7.83,3,1,0,0
user_423,2025-05-16,13.39,6,2,1,0
user_423,2025-05-18,18.54,7,3,0,0
user_423,2025-05-19,4.8,4,1,0,0
user_423,2025-05-19,9.02,4,2,0,0
user_423,2025-05-19,3.34,9,3,0,0
user_423,2025-05-19,6.71,7,0,0,0
user_423,2025-05-20,3.26,8,1,2,0
user_423,2025-06-10,17.52,2,0,0,0
user_423,2025-06-15,6.03,6,1,0,0
user_423,2025-06-16,4.09,10,6,0,0
user_423,2025-06-23,5.02,9,3,0,0
user_423,2025-07-02,9.54,6,1,0,0
user_423,2025-07-07,20.48,6,1,0,0
user_423,2025-07-08,11.66,4,2,0,1
user_423,2025-07-15,1.22,3,1,0,1
user_424,2025-04-19,9.33,2,0,0,0
user_424,2025-04-23,7.66,4,1,2,0
user_424,2025-04-27,5.43,8,2,0,0
user_424,2025-05-11,15.09,9,4,1,0
user_424,2025-05-15,2.76,3,3,1,0
user_424,2025-05-17,13.43,7,1,0,0
user_424,2025-05-18,1.49,8,1,0,0
user_424,2025-05-18,12.37,8,4,0,0
user_424,2025-05-21,0.02,9,4,0,0
user_424,2025-05-23,4.14,6,1,0,0
user_424,2025-05-29,4.76,6,1,1,0
user_424,2025-06-08,19.13,5,3,1,0
user_424,2025-06-08,5.52,3,1,0,0
user_424,2025-06-09,0.39,7,4,1,0
user_424,2025-06-17,3.93,8,4,0,0
user_424,2025-06-19,2.9,6,2,0,0
user_424,2025-06-29,0.81,4,0,0,0
user_424,2025-07-04,6.77,8,3,0,0
user_424,2025-07-08,0.76,10,3,0,1
user_424,2025-07-15,7.5,10,1,0,1
user_425,2025-04-22,11.59,6,0,1,0
user_425,2025-05-13,5.29,6,0,0,0
user_425,2025-05-18,5.5,10,3,2,0
user_425,2025-05-20,4.42,6,0,0,0
user_425,2025-05-24,10.41,10,4,0,0
user_425,2025-05-27,3.96,11,3,0,0
user_425,2025-06-01,14.83,7,4,1,0
user_425,2025-06-02,26.77,9,0,1,0
user_425,2025-06-05,3.27,7,1,2,0
user_425,2025-06-12,6.58,7,2,0,0
user_425,2025-06-25,18.63,7,0,0,0
user_425,2025-06-27,13.01,5,2,0,0
user_425,2025-07-02,6.05,6,3,0,0
user_425,2025-07-03,3.14,1,0,0,0
user_425,2025-07-16,15.18,7,1,1,1
user_426,2025-04-24,13.25,8,3,0,0
user_426,2025-04-26,4.88,6,1,0,0
user_426,2025-04-26,0.44,6,2,0,0
user_426,2025-05-06,8.71,6,1,1,0
user_426,2025-05-08,32.81,6,2,0,0
user_426,2025-05-15,13.32,7,1,0,0
user_426,2025-05-18,4.52,4,2,0,0
user_426,2025-05-30,17.07,6,2,0,0
user_426,2025-06-15,3.28,5,1,1,0
user_426,2025-06-23,31.19,13,6,1,0
user_426,2025-06-28,11.37,11,4,2,1
user_426,2025-06-29,25.44,6,2,0,1
user_426,2025-07-02,17.03,15,4,2,1
user_427,2025-04-19,1.11,7,3,0,0
user_427,2025-05-04,28.66,2,1,1,0
user_427,2025-05-06,17.29,7,4,1,0
user_427,2025-05-24,6.37,5,1,1,0
user_427,2025-05-26,27.18,9,4,2,0
user_427,2025-05-28,10.59,1,1,0,0
user_427,2025-06-05,7.68,7,3,1,0
user_427,2025-06-13,13.96,8,1,1,0
user_427,2025-06-20,0.02,7,2,2,0
user_427,2025-06-25,18.59,6,1,2,1
user_427,2025-06-29,23.57,9,4,1,1
user_428,2025-05-01,13.61,6,0,0,0
user_428,2025-05-01,2.81,6,2,0,0
user_428,2025-05-07,0.91,8,2,1,0
user_428,2025-05-15,0.62,6,1,0,0
user_428,2025-05-20,11.68,11,3,2,0
user_428,2025-05-27,2.95,7,1,1,0
user_428,2025-05-30,27.1,7,2,0,0
user_428,2025-06-04,28.03,6,1,0,0
user_428,2025-06-04,4.22,1,1,0,0
user_428,2025-06-07,8.86,8,2,2,0
user_428,2025-06-08,0.14,11,4,0,0
user_428,2025-06-12,1.72,3,0,0,0
user_428,2025-06-13,5.09,6,2,1,0
user_428,2025-06-18,2.22,5,2,0,0
user_428,2025-06-23,8.02,7,2,2,0
user_428,2025-06-26,10.67,6,2,0,0
user_428,2025-07-04,16.43,12,2,2,0
user_428,2025-07-11,10.54,10,3,1,1
user_428,2025-07-13,0.66,10,2,1,1
user_429,2025-04-23,7.26,6,3,1,0
user_429,2025-05-06,3.26,9,3,0,0
user_429,2025-05-11,3.4,6,2,1,0
user_429,2025-05-16,40.53,7,2,1,0
user_429,2025-05-25,3.29,2,1,1,0
user_429,2025-05-27,0.65,1,0,1,0
user_429,2025-06-11,3.23,4,0,1,0
user_429,2025-06-15,6.49,4,0,1,0
user_429,2025-07-01,2.44,10,3,2,1
user_429,2025-07-01,6.01,8,3,3,1
user_430,2025-04-21,1.8,8,2,0,0
user_430,2025-04-28,11.36,6,1,1,0
user_430,2025-05-02,19.33,12,5,2,0
user_430,2025-05-05,3.26,7,1,2,0
user_430,2025-05-10,9.79,9,1,0,0
user_430,2025-05-24,10.72,8,2,3,0
user_430,2025-05-27,2.11,8,3,0,0
user_430,2025-05-29,4.69,5,2,0,0
user_430,2025-06-07,5.98,4,3,0,0
user_430,2025-06-15,9.23,6,5,0,0
user_430,2025-07-01,5.49,6,0,2,1
user_431,2025-04-19,2.96,11,3,1,0
user_431,2025-04-25,17.83,6,3,2,0
user_431,2025-04-30,10.84,10,4,2,0
user_431,2025-05-03,19.56,9,3,0,0
user_431,2025-05-11,2.95,9,3,0,0
user_431,2025-05-31,0.07,6,3,1,0
user_431,2025-06-11,21.43,7,2,0,0
user_431,2025-06-16,6.07,10,4,0,0
user_431,2025-06-29,15.53,8,6,0,0
user_431,2025-07-03,1.05,8,2,0,0
user_431,2025-07-04,5.97,4,1,0,0
user_431,2025-07-05,2.8,6,3,1,0
user_431,2025-07-08,8.53,4,1,0,1
user_431,2025-07-13,26.49,8,1,0,1
user_432,2025-04-26,7.11,5,2,1,0
user_432,2025-04-28,3.56,3,0,0,0
user_432,2025-04-29,9.53,7,1,0,0
user_432,2025-04-30,1.52,6,1,1,0
user_432,2025-05-09,2.05,10,4,0,0
user_432,2025-05-10,0.12,6,2,1,0
user_432,2025-05-20,11.36,17,7,2,0
user_432,2025-05-24,4.44,6,1,1,0
user_432,2025-06-03,8.81,7,2,0,0
user_432,2025-06-16,2.9,6,4,0,0
user_432,2025-06-22,6.28,14,5,1,0
user_432,2025-06-23,14.77,12,2,0,0
user_432,2025-06-29,2.44,5,0,0,0
user_432,2025-07-01,10.72,3,0,0,0
user_432,2025-07-06,0.8,5,2,1,1
user_432,2025-07-10,3.88,9,3,2,1
user_432,2025-07-10,2.46,6,1,1,1
user_432,2025-07-11,27.71,4,2,0,1
user_432,2025-07-12,0.52,9,4,1,1
user_433,2025-04-30,8.55,12,1,1,0
user_433,2025-05-03,20.26,2,1,1,0
user_433,2025-05-09,2.92,7,2,1,0
user_433,2025-05-10,12.63,7,1,0,0
user_433,2025-05-16,4.99,5,1,0,0
user_433,2025-05-17,1.15,9,2,2,0
user_433,2025-05-21,2.74,9,4,1,0
user_433,2025-05-23,8.46,8,2,1,0
user_433,2025-05-26,2.2,8,4,2,0
user_433,2025-05-27,3.56,9,4,1,0
user_433,2025-06-01,36.43,5,2,0,0
user_433,2025-06-09,14.19,10,2,0,0
user_433,2025-06-10,16.72,7,1,0,0
user_433,2025-06-24,3.53,6,3,1,0
user_433,2025-07-12,12.38,7,2,1,1
user_433,2025-07-14,14.83,7,2,0,1
user_434,2025-04-19,0.48,9,5,3,0
user_434,2025-05-20,5.9,6,2,0,0
user_434,2025-05-26,14.67,6,1,2,0
user_434,2025-06-11,7.38,8,3,0,0
user_434,2025-06-16,15.73,7,3,1,0
user_434,2025-06-18,4.31,9,4,1,0
user_434,2025-06-19,18.82,7,3,0,0
user_434,2025-06-21,0.44,4,2,0,0
user_434,2025-06-30,20.83,6,0,0,0
user_434,2025-07-02,6.44,5,2,0,0
user_434,2025-07-06,6.15,6,1,0,0
user_434,2025-07-11,2.15,7,2,0,1
user_434,2025-07-11,4.1,10,1,1,1
user_434,2025-07-13,13.12,3,1,0,1
user_434,2025-07-14,8.38,6,3,0,1
user_435,2025-04-28,5.32,6,1,1,0
user_435,2025-05-09,11.07,8,4,0,0
user_435,2025-05-15,2.18,10,5,1,0
user_435,2025-05-20,18.87,8,1,0,0
user_435,2025-05-22,5.77,9,3,3,0
user_435,2025-05-23,16.97,9,2,0,0
user_435,2025-06-06,0.35,10,5,1,0
user_435,2025-06-27,0.59,7,0,2,0
user_435,2025-06-30,8.14,10,6,0,0
user_435,2025-07-04,1.19,6,1,0,0
user_435,2025-07-05,7.61,7,3,1,0
user_435,2025-07-08,3.37,10,1,1,1
user_435,2025-07-13,26.66,7,2,0,1
user_436,2025-04-26,1.98,6,4,1,0
user_436,2025-05-06,7.01,7,3,1,0
user_436,2025-05-09,14.69,9,2,2,0
user_436,2025-05-10,4.15,6,1,1,0
user_436,2025-05-24,26.11,6,4,0,0
user_436,2025-06-13,2.65,6,2,0,0
user_436,2025-06-26,11.67,15,3,1,0
user_436,2025-07-01,16.43,5,3,0,0
user_436,2025-07-06,7.82,6,2,1,0
user_436,2025-07-07,3.38,6,1,0,0
user_436,2025-07-09,15.24,7,1,0,1
user_436,2025-07-15,34.81,7,1,1,1
user_437,2025-04-21,10.83,4,1,0,0
user_437,2025-05-19,5.75,4,1,0,0
user_437,2025-05-25,5.66,7,1,0,0
user_437,2025-05-30,12.96,9,3,1,0
user_437,2025-06-02,11.73,7,0,0,0
user_437,2025-06-19,12.71,10,6,2,0
user_437,2025-06-21,3.05,6,3,2,0
user_437,2025-06-30,3.91,6,2,2,0
user_437,2025-07-01,8.41,5,1,0,0
user_437,2025-07-01,3.23,5,0,0,0
user_437,2025-07-02,2.16,5,1,0,0
user_437,2025-07-04,8.39,8,3,0,1
user_437,2025-07-05,4.23,9,2,0,1
user_437,2025-07-11,5.7,7,3,1,1
user_438,2025-04-20,12.74,8,0,1,0
user_438,2025-04-22,1.78,1,0,0,0
user_438,2025-04-25,2.67,10,3,1,0
user_438,2025-04-30,30.42,4,1,0,0
user_438,2025-05-02,3.64,2,0,0,0
user_438,2025-05-16,16.03,8,2,1,0
user_438,2025-05-24,24.0,8,1,1,0
user_438,2025-05-28,36.33,14,7,1,0
user_438,2025-06-03,13.04,5,2,1,0
user_438,2025-06-11,17.69,10,3,0,0
user_438,2025-06-13,26.79,10,3,2,0
user_438,2025-06-13,9.88,8,2,0,0
user_438,2025-06-14,1.91,7,0,1,0
user_438,2025-06-18,2.62,4,1,0,0
user_438,2025-06-23,7.34,9,0,0,0
user_438,2025-06-25,9.42,6,2,2,0
user_438,2025-06-28,13.9,5,1,0,0
user_438,2025-06-28,9.35,7,2,2,0
user_438,2025-06-30,2.71,6,1,0,0
user_438,2025-07-01,5.46,2,0,2,0
user_438,2025-07-03,5.96,8,3,0,0
user_438,2025-07-14,22.57,7,3,0,1
user_439,2025-05-04,5.21,9,3,1,0
user_439,2025-05-05,44.66,9,2,2,0
user_439,2025-05-08,5.44,6,1,1,0
user_439,2025-05-11,13.93,3,1,2,0
user_439,2025-05-16,10.65,4,1,0,0
user_439,2025-05-25,5.35,6,2,0,0
user_439,2025-05-31,4.8,15,3,0,0
user_439,2025-06-18,0.43,9,5,0,0
user_439,2025-06-23,2.46,7,1,0,0
user_439,2025-06-28,0.41,12,2,1,0
user_439,2025-07-01,13.75,6,3,0,0
user_439,2025-07-05,5.66,5,1,1,1
user_439,2025-07-06,9.08,3,0,0,1
user_439,2025-07-12,0.31,7,2,0,1
user_440,2025-04-26,44.27,3,0,1,0
user_440,2025-05-03,12.82,10,3,0,0
user_440,2025-05-05,4.16,6,1,0,0
user_440,2025-05-11,10.17,5,2,0,0
user_440,2025-05-21,5.1,5,1,1,0
user_440,2025-05-24,4.33,3,1,1,0
user_440,2025-05-26,4.68,9,1,1,0
user_440,2025-06-13,28.54,5,2,0,0
user_440,2025-06-15,2.58,9,2,1,0
user_440,2025-06-20,19.0,4,1,0,0
user_440,2025-07-08,1.68,9,6,4,1
user_440,2025-07-10,1.53,8,0,2,1
user_440,2025-07-12,30.32,5,0,0,1
user_440,2025-07-12,2.14,10,3,1,1
user_440,2025-07-14,7.4,10,0,2,1
user_441,2025-04-28,14.25,9,3,0,0
user_441,2025-04-28,23.71,11,4,3,0
user_441,2025-05-05,2.96,7,2,0,0
user_441,2025-05-13,6.6,3,0,0,0
user_441,2025-05-27,2.67,4,2,0,0
user_441,2025-05-28,1.2,6,2,1,0
user_441,2025-06-01,20.32,6,3,0,0
user_441,2025-06-17,18.62,7,4,1,0
user_441,2025-06-21,27.22,10,7,0,0
user_441,2025-06-21,1.73,10,3,2,0
user_441,2025-06-27,12.69,5,1,2,0
user_441,2025-07-04,1.8,10,4,1,1
user_441,2025-07-09,4.98,8,2,2,1
user_442,2025-04-29,4.76,6,2,0,0
user_442,2025-05-01,27.36,11,4,0,0
user_442,2025-05-11,13.42,14,5,3,0
user_442,2025-05-13,14.7,10,2,2,0
user_442,2025-05-14,20.28,5,3,0,0
user_442,2025-05-24,1.89,11,4,3,0
user_442,2025-05-25,4.1,7,1,2,0
user_442,2025-06-11,1.47,13,6,1,0
user_442,2025-06-17,0.31,8,3,0,0
user_442,2025-07-04,16.88,7,2,2,0
user_442,2025-07-16,6.23,6,3,1,1
user_443,2025-04-18,35.78,4,1,0,0
user_443,2025-04-29,2.38,6,2,2,0
user_443,2025-05-17,30.07,6,3,0,0
user_443,2025-05-21,2.13,10,2,3,0
user_443,2025-05-29,32.24,2,1,0,0
user_443,2025-06-12,1.37,12,6,0,0
user_443,2025-06-18,15.94,7,0,0,0
user_443,2025-06-18,10.36,2,1,0,0
user_443,2025-06-19,1.25,4,1,0,0
user_443,2025-07-08,1.31,9,1,1,1
user_444,2025-04-22,14.24,10,2,1,0
user_444,2025-04-23,15.65,9,4,1,0
user_444,2025-04-26,17.03,10,5,2,0
user_444,2025-05-09,1.33,6,0,0,0
user_444,2025-05-11,52.4,10,3,0,0
user_444,2025-05-17,14.81,4,1,0,0
user_444,2025-06-10,15.02,10,3,0,0
user_444,2025-06-20,1.3,8,3,1,0
user_444,2025-06-21,0.45,11,2,0,0
user_444,2025-06-23,1.25,10,3,0,0
user_444,2025-06-24,2.1,5,1,1,0
user_444,2025-07-08,2.69,8,4,0,0
user_444,2025-07-11,10.66,10,2,0,1
user_444,2025-07-14,1.18,10,3,2,1
user_444,2025-07-16,2.83,6,2,1,1
user_445,2025-04-29,19.43,4,0,1,0
user_445,2025-05-10,10.48,8,3,3,0
user_445,2025-05-11,9.47,6,3,1,0
user_445,2025-05-15,8.41,3,2,0,0
user_445,2025-05-16,23.4,5,1,1,0
user_445,2025-05-21,17.36,5,1,1,0
user_445,2025-05-23,10.72,3,2,1,0
user_445,2025-06-02,16.42,5,2,0,0
user_445,2025-06-07,6.89,11,4,2,0
user_445,2025-06-09,26.01,7,2,1,0
user_445,2025-06-12,3.62,3,0,1,0
user_445,2025-07-06,7.39,5,2,1,0
user_445,2025-07-10,0.99,13,6,0,1
user_445,2025-07-14,1.86,6,2,1,1
user_446,2025-04-21,7.02,4,1,0,0
user_446,2025-04-28,2.83,7,2,1,0
user_446,2025-04-29,10.83,6,3,1,0
user_446,2025-04-30,11.31,5,2,1,0
user_446,2025-05-13,28.88,6,1,0,0
user_446,2025-06-04,2.29,5,3,1,0
user_446,2025-06-12,7.33,4,1,1,0
user_446,2025-06-24,3.4,7,2,0,0
user_446,2025-06-25,12.17,4,1,1,0
user_446,2025-07-02,3.76,9,1,0,0
user_446,2025-07-05,10.89,7,1,0,1
user_446,2025-07-05,21.32,8,4,2,1
user_446,2025-07-10,26.28,7,1,0,1
user_447,2025-04-21,2.4,4,2,0,0
user_447,2025-04-22,1.28,12,2,1,0
user_447,2025-05-01,11.35,7,3,1,0
user_447,2025-05-01,5.93,9,1,0,0
user_447,2025-05-08,8.29,4,1,1,0
user_447,2025-05-11,32.42,9,4,0,0
user_447,2025-05-11,1.76,11,4,0,0
user_447,2025-05-16,13.62,6,2,0,0
user_447,2025-05-16,15.53,6,2,2,0
user_447,2025-05-27,24.38,6,4,1,0
user_447,2025-06-16,7.41,2,1,0,0
user_447,2025-06-20,1.26,5,1,2,0
user_447,2025-06-25,7.85,9,1,0,0
user_447,2025-06-28,2.84,4,2,1,0
user_447,2025-07-03,4.45,7,1,0,0
user_447,2025-07-07,15.25,2,1,0,0
user_447,2025-07-16,17.24,10,5,0,1
user_448,2025-04-21,17.96,10,3,1,0
user_448,2025-04-26,5.36,7,3,1,0
user_448,2025-04-29,4.27,7,3,1,0
user_448,2025-05-20,0.44,5,0,2,0
user_448,2025-05-31,13.65,5,0,1,0
user_448,2025-06-01,16.82,7,3,0,0
user_448,2025-06-20,6.63,7,1,1,0
user_448,2025-07-03,0.36,5,1,1,0
user_448,2025-07-05,30.81,5,0,1,0
user_448,2025-07-10,4.07,8,3,1,1
user_448,2025-07-16,3.8,5,0,0,1
user_449,2025-04-24,6.06,9,2,0,0
user_449,2025-05-03,23.01,13,6,1,0
user_449,2025-05-04,7.13,10,1,1,0
user_449,2025-05-12,3.09,6,2,1,0
user_449,2025-05-25,1.6,8,3,0,0
user_449,2025-06-02,2.13,6,3,2,0
user_449,2025-06-04,17.64,9,3,2,0
user_449,2025-06-08,4.44,5,1,1,0
user_449,2025-06-09,10.48,7,0,0,0
user_449,2025-06-09,3.74,3,0,1,0
user_449,2025-07-05,7.39,2,1,0,0
user_449,2025-07-07,24.51,13,4,1,1
user_449,2025-07-14,5.14,5,2,0,1
user_450,2025-04-20,3.82,4,1,1,0
user_450,2025-04-25,0.99,9,1,2,0
user_450,2025-05-01,1.15,5,3,2,0
user_450,2025-05-23,14.06,2,1,0,0
user_450,2025-06-10,0.8,3,0,1,0
user_450,2025-06-17,1.86,9,2,1,0
user_450,2025-06-18,9.78,8,1,0,0
user_450,2025-06-18,14.39,9,1,1,0
user_450,2025-06-26,3.23,7,2,0,0
user_450,2025-07-01,15.66,7,3,1,0
user_450,2025-07-02,1.01,9,4,2,0
user_450,2025-07-06,6.26,11,2,1,1
user_450,2025-07-12,10.5,7,2,2,1
user_451,2025-04-18,12.76,5,0,0,0
user_451,2025-05-17,38.26,11,4,4,0
user_451,2025-05-28,10.71,10,2,2,0
user_451,2025-06-10,3.77,5,0,0,0
user_451,2025-06-16,19.86,7,1,1,0
user_451,2025-06-16,2.59,5,2,0,0
user_451,2025-06-22,1.28,4,2,1,0
user_451,2025-06-23,1.06,5,3,2,0
user_451,2025-07-12,4.08,9,3,1,1
user_451,2025-07-12,2.99,7,2,0,1
user_451,2025-07-14,4.04,9,1,1,1
user_452,2025-04-22,4.98,5,1,0,0
user_452,2025-04-22,2.17,4,0,0,0
user_452,2025-04-24,9.88,8,3,0,0
user_452,2025-05-07,0.96,6,2,1,0
user_452,2025-05-17,0.72,11,7,2,0
user_452,2025-05-22,6.59,5,2,0,0
user_452,2025-05-23,6.34,6,4,1,0
user_452,2025-06-08,9.38,6,3,0,0
user_452,2025-06-14,3.88,7,2,0,0
user_452,2025-07-12,0.96,6,2,1,1
user_452,2025-07-13,11.71,4,1,0,1
user_453,2025-04-26,13.89,10,4,1,0
user_453,2025-04-28,5.27,5,2,1,0
user_453,2025-05-02,2.04,4,2,0,0
user_453,2025-05-04,12.94,9,3,0,0
user_453,2025-05-13,4.28,7,0,1,0
user_453,2025-05-26,4.18,8,3,2,0
user_453,2025-06-01,0.74,8,5,2,0
user_453,2025-06-15,2.54,12,3,0,0
user_453,2025-06-24,0.58,9,5,1,0
user_453,2025-06-27,20.5,5,0,0,0
user_453,2025-07-03,1.12,9,1,1,0
user_453,2025-07-04,6.19,4,2,0,0
user_453,2025-07-13,2.85,4,0,0,1
user_454,2025-04-29,7.03,8,2,0,0
user_454,2025-05-15,1.25,8,3,1,0
user_454,2025-05-26,9.65,9,1,1,0
user_454,2025-05-27,9.45,9,2,0,0
user_454,2025-05-30,29.52,5,0,0,0
user_454,2025-06-01,7.42,9,0,2,0
user_454,2025-06-03,12.0,2,0,2,0
user_454,2025-06-07,23.81,5,2,0,0
user_454,2025-06-12,5.35,6,1,0,0
user_454,2025-06-16,0.42,10,3,0,0
user_454,2025-06-18,3.58,12,4,1,0
user_454,2025-06-25,16.31,7,1,2,0
user_454,2025-06-29,13.82,9,0,3,1
user_454,2025-06-29,6.96,7,4,0,1
user_454,2025-07-01,1.72,12,2,3,1
user_454,2025-07-06,9.2,8,3,1,1
user_455,2025-04-21,4.58,8,0,2,0
user_455,2025-05-01,7.66,9,1,0,0
user_455,2025-05-08,8.19,10,5,1,0
user_455,2025-05-14,27.51,9,2,0,0
user_455,2025-05-18,32.5,6,4,0,0
user_455,2025-05-26,7.36,7,6,0,0
user_455,2025-05-29,3.25,7,1,0,0
user_455,2025-06-01,11.87,6,1,0,0
user_455,2025-06-04,1.52,5,2,0,0
user_455,2025-06-13,5.49,9,3,0,1
user_455,2025-06-18,5.88,4,3,1,1
user_456,2025-04-22,11.16,8,3,1,0
user_456,2025-04-22,3.06,6,2,1,0
user_456,2025-04-24,0.87,7,2,1,0
user_456,2025-04-26,0.03,3,1,1,0
user_456,2025-04-27,17.27,7,2,1,0
user_456,2025-04-29,6.2,3,1,2,0
user_456,2025-05-01,9.1,11,1,1,0
user_456,2025-05-14,23.12,9,4,1,0
user_456,2025-05-26,0.15,8,1,1,0
user_456,2025-05-27,2.0,8,4,0,0
user_456,2025-05-30,17.58,7,1,0,0
user_456,2025-06-04,10.1,9,0,1,0
